height,code,sender,type,pool_id,shares,token_1_amount, token_1_denom, token_2_amount, token_2_denom
4712427,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,1194853865513234621222099,16369250000,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,130714158571,uosmo
4712429,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,54724977290298092069,1400065,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,373733196,uosmo
4712429,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,1791220420378105143701768,23309604860,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,186093532545,uosmo
4712431,0,osmo1q9xh7eyt3c5k69srthh5av5v4fmhwdr0g77cxx,Join,605,702818579272276355076,3967683771,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,162765,uosmo
4712432,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,54724948828522890160,1471863,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,392898797,uosmo
4712435,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,82059432789666610662,2099286,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,560382658,uosmo
4712436,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,893335425723356165378267,12207113041,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,97684513566,uosmo
4712437,0,osmo1dlyc338nvxwkv39cya0lc9hn6h0aut7274erua,Join,712,18643600088570559173,500652,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,134048680,uosmo
4712438,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,82059413926850297394,2203575,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,590003231,uosmo
4712439,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,893307028238640861911550,12206859982,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,97680330358,uosmo
4712441,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,1339256390593969826099675,17388209312,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,139142302359,uosmo
4712441,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,123046695307460449693,3142826,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,841485883,uosmo
4712443,0,osmo15es5dhgm0yf97kcuwxuwf9vyvpy0hddwyqqwp2,Join,604,7103345810996,1488479,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,42136,uosmo
4712444,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,123047943433198518454,3304030,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,884647980,uosmo
4712448,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,184507207190331708433,4712149,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1261669084,uosmo
4712451,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,184507125256953980778,4953795,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1326369475,uosmo
4712453,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,276661306308826042317,7064553,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1891541086,uosmo
4712456,5,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,276662284477051528429,7418110,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1990901694,uosmo
4712457,0,osmo1xqtp25e3lgf264q7q4jtyqzl8cjknq7km43zah,Join,678,282230760404351671,1483803,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1281250,uosmo
4712457,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,334049376622292209195930,4549776645,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36564439889,uosmo
4712458,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,276405300378405371174,7411219,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1989052473,uosmo
4712459,0,osmo16vn9kkujsg389g8atuatmvv8s8p6a0awed7zcz,Join,704,66334173615268577,511706427377432,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,802942,uosmo
4712461,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,333911468537443130918111,4547925000,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36549130848,uosmo
4712461,0,osmo1shazvptyx86qru3alrjh6wk99cxel543qnclkx,Join,712,20438625989948358,547,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,147044,uosmo
4712461,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,414453723040342242759,10568165,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2836326190,uosmo
4712463,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,500664597939214977361620,6484353381,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,52101180917,uosmo
4712464,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,414452376223487839945,11110086,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2981769075,uosmo
4712465,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,500696053003247675045801,6817318556,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,54776429840,uosmo
4712466,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,621435234997029994141,15840497,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4251335349,uosmo
4712468,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,750713355303611507886324,9716682224,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,78072506806,uosmo
4712469,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,621433817150106496306,16652792,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4469342350,uosmo
4712471,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,750650976943113953782304,10214420986,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,82067031097,uosmo
4712471,0,osmo1y8djj550x4u3cf48kh9nd486hpps4rjkf7jpyl,Exit,587,1397209346559896886,240818346,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,77848893676,ibc/3BCCC93AD5DF58D11A6F8A05FA8BC801CBA0BA61A981F57E91B8B598BF8061CB
4712471,0,osmo15es5dhgm0yf97kcuwxuwf9vyvpy0hddwyqqwp2,Join,678,32728830424999911,172068,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,148578,uosmo
4712472,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,931758657443585872300,23738356,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6370993831,uosmo
4712473,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,1125419740477706531101482,14553153639,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,116926266692,uosmo
4712475,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,931757424230560148420,24955673,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6697702600,uosmo
4712477,0,osmo1hsvzjyfp833xqd52z656za09h63mt8337q5l3a,Join,1,404135331015620092808,5493987,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,44141242,uosmo
4712478,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,1396986757141484248452,35563237,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,9544602170,uosmo
4712480,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,1396985392905496982561,37386955,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,10034059150,uosmo
4712482,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,2094365045545546470068,53254327,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,14292606747,uosmo
4712484,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,561130931468176490469897,7623034769,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,61331079341,uosmo
4712484,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,2094308776336314975936,55966558,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,15029799189,uosmo
4712486,0,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,Exit,560,14831586360000997802,1920486392,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,14965893,uosmo
4712486,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,3139477346532001323448,79663334,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,21394501962,uosmo
4712487,0,osmo1z8ezyzy9rx5pswhxgkca38pewr25nw53wdmr9q,Join,678,18587941916071988,97561,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,84523,uosmo
4712487,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,841314781357285124905104,10865528856,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,87395421022,uosmo
4712487,0,osmo1lf87zxzg4dta9az0yeq4vecg3d5aal7eta0mmj,Join,719,26855302784544097129,1215124,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,720743,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4712487,0,osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,Join,722,20312987116935451294,2357708366768384555,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3833315,uosmo
4712489,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Join,712,3139484652341190330352,83748828,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,22491708250,uosmo
4712489,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,841633561587805755746610,11427155634,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,91911311856,uosmo
4712490,11,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,Exit,574,9684721068664678024,10269519,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5612675740,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452
4712491,0,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,Exit,712,4705524447416385518523,119090174,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,31983032195,uosmo
4712492,0,osmo1lf87zxzg4dta9az0yeq4vecg3d5aal7eta0mmj,Join,678,756406339139872735,3970141,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,3439595,uosmo
4712492,0,osmo1vk0fllkrdjrc84wl27hqz9l5kjsh6rw7fd0ngg,Join,722,37377454921734833884,4338364303101824174,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7053595,uosmo
4712492,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,841600003198736154832326,11426704067,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,91907614428,uosmo
4712494,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,1261750846574302140383970,16278180030,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,130929102114,uosmo
4712494,11,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,Exit,574,9684721068664678024,10269519,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5612675740,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452
4712498,0,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,Exit,574,7263540801498508518,7702140,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4209506805,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452
4712498,0,osmo1u056rct93dhfdwqx9k7eplhrdf2mqu0eq9q378,Join,722,1394968179772580469616,161798830988589983925,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,263425000,uosmo
4712500,0,osmo1c3xhz65yh5qj78rp5tprkckdga263wfl7mmgp7,Exit,574,2421180267166169506,2566463,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1403671707,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452
4712501,0,osmo1q9xh7eyt3c5k69srthh5av5v4fmhwdr0g77cxx,Join,3,6666218901599089436,223254,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,68009,uosmo
4712515,0,osmo1pasgjwaqy8sarsgw7a0plrwlauaqx8jxrqymd3,Join,9,4655657885003966407037,4105389744,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,6323130,uosmo
4712518,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,314301106549859915158998,4252452392,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,34370865589,uosmo
4712521,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,471262934723252956724795,6062715237,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,49001780563,uosmo
4712524,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,471401666705335998921674,6375528789,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,51529625541,uosmo
4712526,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,706795587540948400389285,9087410959,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,73447937131,uosmo
4712531,0,osmo1wp2dkwhenvz5g55tgrru59qer5fpp63k04tpwc,Join,704,610075469645459704,4.69763E+15,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,7398111,uosmo
4712533,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,352637264148990163379163,4763144310,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,38550877675,uosmo
4712535,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,528739805692307837241703,6790380932,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,54958331841,uosmo
4712537,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,528985569016921776893587,7142020257,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,57802782989,uosmo
4712539,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,528922963642767309086035,7141339183,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,57794615926,uosmo
4712541,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,793030248387886825044266,10178085723,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,82370816846,uosmo
4712541,5,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,Join,662,20488331967278236,2659526213,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,22078,uosmo
4712542,0,osmo182w40emch4mnvc3nc6f334vvdk5l2ae7ly2sam,Join,463,133607500579332931,2431500,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,1482204,uosmo
4712543,0,osmo1g40gzgswcl7shzm8nr8k283ue07x9ut43xlnhy,Exit,1,5170890531037642457376,66365397,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,537092338,uosmo
4712544,0,osmo1e9rjjvnt67vnde503cp0wnwmffssuc0ezehfu9,Join,601,1363969863109026,101820,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,30364,uosmo
4712546,0,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,Join,662,20483122585109456,2658850000,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,22072,uosmo
4712554,0,osmo1g53mgtymzz8d3naw0rwl0zrp3g7teyp483k020,Join,678,32436528488831692000,170132174,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,147599989,uosmo
4712558,0,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,Join,611,532029749900051714,44529,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,12617507,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4
4712563,0,osmo1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r2av2ax,Join,611,1996684153565564456,167119,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,47352937,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4
4712563,0,osmo1e4de2w6322gymma99zw7tl7tasr8ly2sd7896x,Join,604,222881777638255,46637968,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1324035,uosmo
4712570,0,osmo1feh8mze5yn0760kka9pf4halxm0wx0lcw9073r,Join,1,184435465354263493485,2486364,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,20156891,uosmo
4712575,0,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,553,313393708736959663378232114702,37535470940308,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,81641682,uosmo
4712575,0,osmo1wfmeped4c25l49h85kw3wc9j7ematchnxrakl0,Join,601,10722314059153283,800515,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,238679,uosmo
4712575,0,osmo1rgyhy3afhcgj7auyn50kfa0n8u09hjjggallyk,Join,712,128609756050707613,3416,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,920446,uosmo
4712576,0,osmo1qddjm8krk97uurwl3ydx5nzz5kalmpuys8ckuq,Join,704,11421751075745796425,87950706598526136,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,138502918,uosmo
4712579,0,osmo1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r2av2ax,Join,648,1393198444212809180261,4478429999999840030,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,830032,uosmo
4712579,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,197842559237847832701738,2666420868,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,21627720161,uosmo
4712584,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,197735002155345330521123,2665038616,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,21615417102,uosmo
4712584,11,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,375740571773279546819857878,9826875,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36434737888713,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712586,11,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,187870285886639773409928939,4913437,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,18217368944356,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712589,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,296491162428318236615350,3800176567,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,30822137253,uosmo
4712589,11,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,375740571773279546819857878,9826875,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36434737888713,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712592,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,296520121057892864502229,3995449998,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,32405905787,uosmo
4712594,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,444603826389139209941398,5696415747,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,46201939066,uosmo
4712594,0,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,93935142943319886704964470,2456718,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,9108684472177,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712595,0,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,Join,3,572094006705075442098,19142485,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,5841849,uosmo
4712595,0,osmo17j675mzjnf5ud7ynphf9xp2ra8jzg3zylhlkte,Join,712,11801692704906702839,313416,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,84488730,uosmo
4712596,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,444554532305398291807573,5988049998,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,48564473378,uosmo
4712597,11,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,140902714414979830057446704,3685079,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,13663033526588,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712598,0,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,Exit,669,369298918118268777641,351676277,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,23344825,uosmo
4712598,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,666546216956821903411664,8535441758,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,69224410962,uosmo
4712602,11,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,70451357207489915028723352,1841624,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6834922515053,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712604,0,osmo19y46szjrlerd2ccsqzz6jc795qs4m3u4wztf5y,Join,1,12185660054471968339,164046,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1330431,uosmo
4712605,0,osmo1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r2av2ax,Join,601,25598783613579688,1910702,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,569974,uosmo
4712605,0,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,70451357207489915028723352,1841624,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6834922515053,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712607,5,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,332844680744723447486114,4477292058,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36369039470,uosmo
4712609,0,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,Exit,555,211354071622469745086170056,5524876,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,20504775222473,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525
4712610,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,332768218408871528478104,4476499679,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36358770288,uosmo
4712612,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Exit,1,498950538367692642656901,6382096594,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,51833397446,uosmo
4712616,0,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,Join,1,498970349492743757572447,6709658235,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,54493617246,uosmo
